SH68F093M,BIN1:PASS,BIN2:BIN2,BIN3:BIN3,BIN4:BIN4,BIN5:BIN5,BIN6:BIN6,BIN7:BIN7,BIN8:BIN8,BIN9:BIN9,BIN10:BIN10,BIN11:BIN11,BIN12:BIN12,BIN13:BIN13,BIN14:BIN14,BIN15:BIN15,BIN16:BIN16,BIN17:BIN17,BIN18:BIN18,BIN19:BIN19,BIN20:BIN20,BIN21:BIN21,BIN22:BIN22,BIN23:BIN23,BIN24:BIN24,BIN25:BIN25,BIN26:BIN26,BIN27:BIN27,BIN28:BIN28,BIN29:BIN29,BIN30:BIN30,BIN31:BIN31,BIN32:BIN32,BIN33:BIN33,BIN34:BIN34,BIN35:BIN35,unknow,unknow
SH68F097BQ,BIN1:PASS,BIN2:BIN2,BIN3:BIN3,BIN4:BIN4,BIN5:BIN5,BIN6:BIN6,BIN7:BIN7,BIN8:BIN8,BIN9:BIN9,BIN10:BIN10,BIN11:BIN11,BIN12:BIN12,BIN13:BIN13,BIN14:BIN14,BIN15:BIN15,BIN16:BIN16,BIN17:BIN17,BIN18:BIN18,BIN19:BIN19,BIN20:BIN20,BIN21:BIN21,BIN22:BIN22,BIN23:BIN23,BIN24:BIN24,BIN25:BIN25,BIN26:BIN26,BIN27:BIN27,BIN28:BIN28,BIN29:BIN29,BIN30:BIN30,BIN31:BIN31,BIN32:BIN32,BIN33:BIN33,BIN34:BIN34,BIN35:BIN35,unknow,unknow
SH68F83Q,BIN1:PASS,BIN2:BIN2,BIN3:BIN3,BIN4:BIN4,BIN5:BIN5,BIN6:BIN6,BIN7:BIN7,BIN8:os,BIN9:BIN9,BIN10:BIN10,BIN11:BIN11,BIN12:BIN12,BIN13:BIN13,BIN14:BIN14,BIN15:BIN15,BIN16:BIN16,BIN17:BIN17,BIN18:BIN18,BIN19:BIN19,BIN20:BIN20,BIN21:BIN21,BIN22:test mode,BIN23:func,BIN24:pdc_i_drop,BIN25:de_adj,BIN26:n_circuit,BIN27:pat_check,BIN28:normal_real,BIN29:pro_write,BIN30:BIN30,BIN31:BIN31,BIN32:BIN32,BIN33:BIN33,BIN34:BIN34,BIN35:BIN35,GYH,unknow
SH68F83ZU,BIN1:PASS,BIN2:BIN2,BIN3:BIN3,BIN4:BIN4,BIN5:BIN5,BIN6:BIN6,BIN7:BIN7,BIN8:os,BIN9:BIN9,BIN10:BIN10,BIN11:BIN11,BIN12:BIN12,BIN13:BIN13,BIN14:BIN14,BIN15:BIN15,BIN16:BIN16,BIN17:BIN17,BIN18:BIN18,BIN19:BIN19,BIN20:BIN20,BIN21:BIN21,BIN22:test mode,BIN23:func,BIN24:pdc_i_drop,BIN25:de_adj,BIN26:n_circuit,BIN27:pat_check,BIN28:normal_real,BIN29:pro_write,BIN30:BIN30,BIN31:BIN31,BIN32:BIN32,BIN33:BIN33,BIN34:BIN34,BIN35:BIN35,unknow,unknow
SH68F86AQ,BIN1:PASS,BIN2:BIN2,BIN3:BIN3,BIN4:BIN4,BIN5:BIN5,BIN6:BIN6,BIN7:BIN7,BIN8:os,BIN9:BIN9,BIN10:BIN10,BIN11:BIN11,BIN12:BIN12,BIN13:BIN13,BIN14:BIN14,BIN15:BIN15,BIN16:BIN16,BIN17:BIN17,BIN18:BIN18,BIN19:BIN19,BIN20:BIN20,BIN21:BIN21,BIN22:testmode,BIN23:fun&usb,BIN24:dc,BIN25:rc_ldo,BIN26:ncircuit,BIN27:rc_norm,BIN28:ldoreal,BIN29:flash,BIN30:BIN30,BIN31:BIN31,BIN32:BIN32,BIN33:BIN33,BIN34:BIN34,BIN35:BIN35,unknow,unknow
SH69P20C,BIN1:PASS,BIN2:2.3v fun,BIN3:BIN3,BIN4:5.6v/4.4v fun,BIN5:BIN5,BIN6:portdc,BIN7:BIN7,BIN8:O/S,BIN9:BIN9,BIN10:istop,BIN11:BIN11,BIN12:BIN12,BIN13:lpdr,BIN14:5.6/4.4v romzero,BIN15:2.38v romzero,BIN16:dc otp,BIN17:BIN17,BIN18:BIN18,BIN19:BIN19,BIN20:BIN20,BIN21:BIN21,BIN22:BIN22,BIN23:BIN23,BIN24:BIN24,BIN25:BIN25,BIN26:BIN26,BIN27:BIN27,BIN28:BIN28,BIN29:BIN29,BIN30:BIN30,BIN31:BIN31,BIN32:BIN32,BIN33:vendor take,BIN34:BL,BIN35:missing,YJ,dip18
SH69P20CM,BIN1:PASS,BIN2:BIN2,BIN3:BIN3,BIN4:BIN4,BIN5:BIN5,BIN6:BIN6,BIN7:BIN7,BIN8:O/S,BIN9:5.6v/4.4/2.3v fun,BIN10:BIN10,BIN11:BIN11,BIN12:BIN12,BIN13:lpdr,BIN14:5.6/4.4v romzero,BIN15:2.38v romzero,BIN16:dc otp,BIN17:BIN17,BIN18:BIN18,BIN19:BIN19,BIN20:BIN20,BIN21:BIN21,BIN22:BIN22,BIN23:BIN23,BIN24:BIN24,BIN25:BIN25,BIN26:BIN26,BIN27:BIN27,BIN28:BIN28,BIN29:BIN29,BIN30:BIN30,BIN31:BIN31,BIN32:BIN32,BIN33:vendor take,BIN34:BL,BIN35:missing,unknow,unknow
SH69P21AM,BIN1:PASS,BIN2:portdc,BIN3:current,BIN4:optcheck,BIN5:osc  exrc,BIN6:lpd2v5 lpd4v0,BIN7:rc wdt freq,BIN8:OS,BIN9:5v6 3v7 fun,BIN10:BIN10,BIN11:BIN11,BIN12:BIN12,BIN13:2v3 fun,BIN14:romdump_hv,BIN15:romdump_lv,BIN16:pgm mode,BIN17:BIN17,BIN18:BIN18,BIN19:BIN19,BIN20:BIN20,BIN21:BIN21,BIN22:BIN22,BIN23:BIN23,BIN24:BIN24,BIN25:BIN25,BIN26:BIN26,BIN27:BIN27,BIN28:BIN28,BIN29:BIN29,BIN30:BIN30,BIN31:BIN31,BIN32:BIN32,BIN33:take off,BIN34:BL,BIN35:Missing,unknow,unknow
SH69P21M,BIN1:PASS,BIN2:portdc,BIN3:current,BIN4:optcheck,BIN5:tosc freq,BIN6:lvr,BIN7:rc,BIN8:OS,BIN9:HV_FUN,BIN10:BIN10,BIN11:BIN11,BIN12:BIN12,BIN13:LV_FUN,BIN14:romdump_hv,BIN15:romdump_lv,BIN16:pgm mode,BIN17:BIN17,BIN18:BIN18,BIN19:BIN19,BIN20:BIN20,BIN21:BIN21,BIN22:BIN22,BIN23:BIN23,BIN24:BIN24,BIN25:BIN25,BIN26:BIN26,BIN27:BIN27,BIN28:BIN28,BIN29:BIN29,BIN30:BIN30,BIN31:BIN31,BIN32:BIN32,BIN33:take off,BIN34:BL,BIN35:Missing,ZXF,sop8
SH69P23,BIN1:PASS,BIN2:portdc,BIN3:istop,BIN4:Ihalt  Iop,BIN5:wdt rc,BIN6:BIN6,BIN7:lotid ,BIN8:os,BIN9:hv_fun,BIN10:lpdtest,BIN11:lpd_real,BIN12:lpd_check,BIN13:lv_fun,BIN14:rom_hv,BIN15:rom_lv,BIN16:pgm_opt_md0,BIN17:BIN17,BIN18:BIN18,BIN19:BIN19,BIN20:BIN20,BIN21:BIN21,BIN22:BIN22,BIN23:BIN23,BIN24:BIN24,BIN25:BIN25,BIN26:BIN26,BIN27:BIN27,BIN28:BIN28,BIN29:BIN29,BIN30:BIN30,BIN31:BIN31,BIN32:BIN32,BIN33:take off,BIN34:bl,BIN35:Missing,unknow,unknow
SH69P24M,BIN1:PASS,BIN2:o/s,BIN3:lpd_lot_vfy,BIN4:hv_fun,BIN5:lotid_check,BIN6:lv_fun,BIN7:lcd,BIN8:portdc,BIN9:BIN9,BIN10:watchdog,BIN11:istop,BIN12:iop,BIN13:BIN13,BIN14:lpd4v,BIN15:lpd2v5,BIN16:write_lpd,BIN17:rc,BIN18:write_rc,BIN19:pgm_row_mode,BIN20:testmode0,BIN21:rom_zero,BIN22:rom_zero_2v30,BIN23:blk_optpwd_vfy,BIN24:option_dif_vfy,BIN25:rc_vfy,BIN26:lpdr,BIN27:lcddc,BIN28:BIN28,BIN29:BIN29,BIN30:BIN30,BIN31:BIN31,BIN32:BIN32,BIN33:CV,BIN34:BL,BIN35:missing,YJ,sop24
SH69P25K,BIN1:PASS,BIN2:portdc,BIN3:Istop,BIN4:Ihalt  Iop,BIN5:freq osc,BIN6:BIN6,BIN7:lotid,BIN8:os,BIN9:fun_hv,BIN10:lpdtest,BIN11:lpdreal,BIN12:lpdcheck,BIN13:fun_lv,BIN14:rom_hv,BIN15:rom_lv,BIN16:pgm ,BIN17:BIN17,BIN18:BIN18,BIN19:BIN19,BIN20:BIN20,BIN21:BIN21,BIN22:BIN22,BIN23:BIN23,BIN24:BIN24,BIN25:BIN25,BIN26:BIN26,BIN27:BIN27,BIN28:BIN28,BIN29:BIN29,BIN30:BIN30,BIN31:BIN31,BIN32:BIN32,BIN33:take off,BIN34:BL,BIN35:Missing,WB,SKDIP28
SH69P25M,BIN1:PASS,BIN2:portdc,BIN3:istop,BIN4:Ihalt  Iop,BIN5:freq,BIN6:BIN6,BIN7:lotid_check,BIN8:O/S,BIN9:hv_fun,BIN10:lpd_test,BIN11:lpd_real,BIN12:lpd_check,BIN13:lv_fun,BIN14:hv_rom,BIN15:lv_rom,BIN16:program,BIN17:BIN17,BIN18:BIN18,BIN19:BIN19,BIN20:BIN20,BIN21:BIN21,BIN22:BIN22,BIN23:BIN23,BIN24:BIN24,BIN25:BIN25,BIN26:BIN26,BIN27:BIN27,BIN28:BIN28,BIN29:BIN29,BIN30:BIN30,BIN31:BIN31,BIN32:BIN32,BIN33:take off,BIN34:BL,BIN35:Missing,WB,SOP28
SH69P26,BIN1:PASS,BIN2:2.3v fun,BIN3:Osc wdt,BIN4:5.6v/4.4 fun,BIN5:BIN5,BIN6:dc,BIN7:iop,BIN8:O/S,BIN9:comparator,BIN10:istop,BIN11:BIN11,BIN12:BIN12,BIN13:lpdr,BIN14:5.6/4.4v romzero,BIN15:2.38v romzero,BIN16:otp,BIN17:BIN17,BIN18:BIN18,BIN19:BIN19,BIN20:BIN20,BIN21:BIN21,BIN22:BIN22,BIN23:BIN23,BIN24:BIN24,BIN25:BIN25,BIN26:BIN26,BIN27:BIN27,BIN28:BIN28,BIN29:BIN29,BIN30:BIN30,BIN31:BIN31,BIN32:BIN32,BIN33:vender take,BIN34:BL,BIN35:missing,YJ,dip32
SH69P26K,BIN1:PASS,BIN2:2.3v fun,BIN3:osc wdt,BIN4:5.6/4.4v fun,BIN5:BIN5,BIN6:dc,BIN7:iop,BIN8:O/S,BIN9:comparator,BIN10:istop,BIN11:BIN11,BIN12:BIN12,BIN13:lpdr,BIN14:5.6/4.4v romzero,BIN15:2.38v romzero,BIN16:otp,BIN17:BIN17,BIN18:BIN18,BIN19:BIN19,BIN20:BIN20,BIN21:BIN21,BIN22:BIN22,BIN23:BIN23,BIN24:BIN24,BIN25:BIN25,BIN26:BIN26,BIN27:BIN27,BIN28:BIN28,BIN29:BIN29,BIN30:BIN30,BIN31:BIN31,BIN32:BIN32,BIN33:vendor take,BIN34:BL,BIN35:missing,YJ,skinny28
SH69P26M,BIN1:PASS,BIN2:2.3v fun,BIN3:osc wdt,BIN4:5.6/4.4v fun,BIN5:BIN5,BIN6:dc,BIN7:iop,BIN8:O/S,BIN9:comparator,BIN10:istop,BIN11:BIN11,BIN12:BIN12,BIN13:lpdr,BIN14:5.6/4.4v romzero,BIN15:2.38v romzero,BIN16:otp,BIN17:BIN17,BIN18:BIN18,BIN19:BIN19,BIN20:BIN20,BIN21:BIN21,BIN22:BIN22,BIN23:BIN23,BIN24:BIN24,BIN25:BIN25,BIN26:BIN26,BIN27:BIN27,BIN28:BIN28,BIN29:BIN29,BIN30:BIN30,BIN31:BIN31,BIN32:BIN32,BIN33:vendor take,BIN34:BL,BIN35:missing,YJ,sop28
SH69P42,BIN1:PASS,BIN2:BIN2,BIN3:BIN3,BIN4:BIN4,BIN5:BIN5,BIN6:iih voh vol,BIN7:Istop,BIN8:os,BIN9:BIN9,BIN10:lpdcheck,BIN11:rom_lv,BIN12:BIN12,BIN13:BIN13,BIN14:BIN14,BIN15:BIN15,BIN16:PGM,BIN17:BIN17,BIN18:BIN18,BIN19:BIN19,BIN20:BIN20,BIN21:BIN21,BIN22:BIN22,BIN23:BIN23,BIN24:BIN24,BIN25:BIN25,BIN26:BIN26,BIN27:BIN27,BIN28:BIN28,BIN29:BIN29,BIN30:BIN30,BIN31:BIN31,BIN32:BIN32,BIN33:take off,BIN34:BL,BIN35:Missing,unknow,unknow
SH69P42M,BIN1:PASS,BIN2:BIN2,BIN3:BIN3,BIN4:BIN4,BIN5:BIN5,BIN6:iih voh vol,BIN7:Istop,BIN8:os,BIN9:BIN9,BIN10:lpdcheck,BIN11:rom_lv,BIN12:BIN12,BIN13:BIN13,BIN14:BIN14,BIN15:BIN15,BIN16:pgm ,BIN17:BIN17,BIN18:BIN18,BIN19:BIN19,BIN20:BIN20,BIN21:BIN21,BIN22:BIN22,BIN23:BIN23,BIN24:BIN24,BIN25:BIN25,BIN26:BIN26,BIN27:BIN27,BIN28:BIN28,BIN29:BIN29,BIN30:BIN30,BIN31:BIN31,BIN32:BIN32,BIN33:take off,BIN34:BL,BIN35:Missing,YJ,sop20
SH69P43K,BIN1:PASS,BIN2:vil pullup ioh iih,BIN3:iop ihalt,BIN4:istop,BIN5:freq,BIN6:adc,BIN7:BIN7,BIN8:OS,BIN9:fun_lv,BIN10:lpdtest,BIN11:lpdreal,BIN12:lpdcheck,BIN13:fun_hv,BIN14:rom_hv,BIN15:rom_lv,BIN16:PGM,BIN17:BIN17,BIN18:BIN18,BIN19:BIN19,BIN20:BIN20,BIN21:BIN21,BIN22:BIN22,BIN23:BIN23,BIN24:BIN24,BIN25:BIN25,BIN26:BIN26,BIN27:BIN27,BIN28:BIN28,BIN29:BIN29,BIN30:BIN30,BIN31:BIN31,BIN32:BIN32,BIN33:take off,BIN34:BL,BIN35:Missing,YJ,skinny28
SH69P43M,BIN1:PASS,BIN2:vil pullup ioh iih,BIN3:iop ihalt,BIN4:istop,BIN5:freq,BIN6:adc,BIN7:BIN7,BIN8:OS,BIN9:fun_lv,BIN10:lpdtest,BIN11:lpdreal,BIN12:lpdcheck,BIN13:fun_hv,BIN14:rom_hv,BIN15:rom_lv,BIN16:PGM,BIN17:BIN17,BIN18:BIN18,BIN19:BIN19,BIN20:BIN20,BIN21:BIN21,BIN22:BIN22,BIN23:BIN23,BIN24:BIN24,BIN25:BIN25,BIN26:BIN26,BIN27:BIN27,BIN28:BIN28,BIN29:BIN29,BIN30:BIN30,BIN31:BIN31,BIN32:BIN32,BIN33:take off,BIN34:BL,BIN35:Missing,unknow,unknow
SH69P44M,BIN1:PASS,BIN2:pgmid,BIN3:R_osc,BIN4:BIN4,BIN5:BIN5,BIN6:BIN6,BIN7:BIN7,BIN8:os,BIN9:fun,BIN10:Istop,BIN11:BIN11,BIN12:adc,BIN13:cmp/Iop,BIN14:lpd,BIN15:romblank,BIN16:dc/lpdreal/rc,BIN17:BIN17,BIN18:BIN18,BIN19:BIN19,BIN20:BIN20,BIN21:BIN21,BIN22:BIN22,BIN23:BIN23,BIN24:BIN24,BIN25:BIN25,BIN26:BIN26,BIN27:BIN27,BIN28:BIN28,BIN29:BIN29,BIN30:BIN30,BIN31:BIN31,BIN32:BIN32,BIN33:BIN33,BIN34:BIN34,BIN35:BIN35,unknow,unknow
SH69P45,BIN1:PASS,BIN2:DC,BIN3:Iop Ihalt,BIN4:Istop,BIN5:D.2  leak,BIN6:BIN6,BIN7:op_test,BIN8:o/s,BIN9:hv_fun,BIN10:lpd,BIN11:rc,BIN12:cmp,BIN13:lv_fun,BIN14:hv_rom,BIN15:lv_rom,BIN16:program,BIN17:BIN17,BIN18:BIN18,BIN19:BIN19,BIN20:BIN20,BIN21:BIN21,BIN22:BIN22,BIN23:BIN23,BIN24:BIN24,BIN25:BIN25,BIN26:BIN26,BIN27:BIN27,BIN28:BIN28,BIN29:BIN29,BIN30:BIN30,BIN31:BIN31,BIN32:BIN32,BIN33:Vendor take,BIN34:BL,BIN35:Missing,unknow,unknow
SH69P481L,BIN1:PASS,BIN2:id_check/lvr_vbg_adc_blk,BIN3:function_5v6,BIN4:function_4v4,BIN5:function_2v3,BIN6:normal_current,BIN7:amp/ovcp_current,BIN8:O/S,BIN9:portdc,BIN10:cer_cry,BIN11:adc_test,BIN12:pwm,BIN13:op_offset,BIN14:RC16M,BIN15:lvr_4v_2v5,BIN16:vbg_4v15,BIN17:write_vbg,BIN18:cmp,BIN19:ovp,BIN20:ocp,BIN21:adc_vbg_adjust,BIN22:write_option,BIN23:pgmlotid,BIN24:testmd0,BIN25:zero_hv_lv,BIN26:rdlot,BIN27:real_test_5v,BIN28:RC_real_test,BIN29:ADC_REF_real_test,BIN30:LVR_real_test,BIN31:pwr/blk_optpwd_vfy,BIN32:fail_ap,BIN33:BIN33,BIN34:BIN34,BIN35:BIN35,LN,unknow
SH69P482L,BIN1:PASS,BIN2:id_check/lvr_vbg_adc_blk,BIN3:function_5v6,BIN4:function_4v4,BIN5:function_2v3,BIN6:Istop,BIN7:normal_current,BIN8:O/S,BIN9:Icmp,BIN10:Iovcp,BIN11:portdc,BIN12:cer_cry,BIN13:adc_test,BIN14:pwm,BIN15:op_offset,BIN16:RC16M,BIN17:design_adjust,BIN18:design_write,BIN19:cmp,BIN20:ovp,BIN21:ocp,BIN22:pgmlotid,BIN23:testmd0,BIN24:rom_hv,BIN25:rom_lv,BIN26:rdlot,BIN27:real_test_5v,BIN28:RC_real_test,BIN29:ADC_REF_real_test,BIN30:LVR_real_test,BIN31:pwr/blk_optpwd_vfy,BIN32:fail_ap,BIN33:BIN33,BIN34:BIN34,BIN35:BIN35,unknow,unknow
SH69P482X,BIN1:PASS,BIN2:id_check/lvr_vbg_adc_blk,BIN3:function_5v6,BIN4:function_4v4,BIN5:function_2v3,BIN6:Istop,BIN7:normal_current,BIN8:OS,BIN9:Icmp,BIN10:Iovcp,BIN11:portdc,BIN12:cer_cry,BIN13:adc_test,BIN14:pwm,BIN15:op_offset,BIN16:RC16M,BIN17:design_adjust,BIN18:design_write,BIN19:cmp,BIN20:ovp,BIN21:ocp,BIN22:pgmlotid,BIN23:testmd0,BIN24:rom_hv,BIN25:rom_lv,BIN26:rdlot,BIN27:real_test_5v,BIN28:RC_real_test,BIN29:ADC_REF_real_test,BIN30:LVR_real_test,BIN31:pwr/blk_optpwd_vfy,BIN32:fail_ap,BIN33:BIN33,BIN34:BIN34,BIN35:BIN35,WB,TSOP20
SH69P48A,BIN1:PASS,BIN2:portdc,BIN3:BIN3,BIN4:BIN4,BIN5:BIN5,BIN6:adc_func,BIN7:BIN7,BIN8:os,BIN9:hv_func,BIN10:istop,BIN11:BIN11,BIN12:rc,BIN13:lvr,BIN14:rom_zero,BIN15:BIN15,BIN16:otp_check,BIN17:BIN17,BIN18:BIN18,BIN19:BIN19,BIN20:BIN20,BIN21:BIN21,BIN22:BIN22,BIN23:BIN23,BIN24:BIN24,BIN25:BIN25,BIN26:BIN26,BIN27:BIN27,BIN28:BIN28,BIN29:BIN29,BIN30:BIN30,BIN31:BIN31,BIN32:BIN32,BIN33:BIN33,BIN34:BIN34,BIN35:BIN35,unknow,unknow
SH69P48AM,BIN1:PASS,BIN2:portdc,BIN3:BIN3,BIN4:BIN4,BIN5:BIN5,BIN6:adc_fun,BIN7:BIN7,BIN8:o/s,BIN9:fun_hv,BIN10:istop,BIN11:BIN11,BIN12:rc,BIN13:lvr,BIN14:rom_zero,BIN15:BIN15,BIN16:option,BIN17:BIN17,BIN18:BIN18,BIN19:BIN19,BIN20:BIN20,BIN21:BIN21,BIN22:BIN22,BIN23:BIN23,BIN24:BIN24,BIN25:BIN25,BIN26:BIN26,BIN27:BIN27,BIN28:BIN28,BIN29:BIN29,BIN30:BIN30,BIN31:BIN31,BIN32:BIN32,BIN33:BIN33,BIN34:BIN34,BIN35:BIN35,WB,SOP2016
SH69P48AX,BIN1:PASS,BIN2:BIN2,BIN3:BIN3,BIN4:BIN4,BIN5:BIN5,BIN6:BIN6,BIN7:BIN7,BIN8:BIN8,BIN9:BIN9,BIN10:BIN10,BIN11:BIN11,BIN12:BIN12,BIN13:BIN13,BIN14:BIN14,BIN15:BIN15,BIN16:BIN16,BIN17:BIN17,BIN18:BIN18,BIN19:BIN19,BIN20:BIN20,BIN21:BIN21,BIN22:BIN22,BIN23:BIN23,BIN24:BIN24,BIN25:BIN25,BIN26:BIN26,BIN27:BIN27,BIN28:BIN28,BIN29:BIN29,BIN30:BIN30,BIN31:BIN31,BIN32:BIN32,BIN33:BIN33,BIN34:BIN34,BIN35:BIN35,unknow,unknow
SH69P49L,BIN1:PASS,BIN2:BIN2,BIN3:BIN3,BIN4:BIN4,BIN5:BIN5,BIN6:BIN6,BIN7:BIN7,BIN8:BIN8,BIN9:BIN9,BIN10:BIN10,BIN11:BIN11,BIN12:BIN12,BIN13:BIN13,BIN14:BIN14,BIN15:BIN15,BIN16:BIN16,BIN17:BIN17,BIN18:BIN18,BIN19:BIN19,BIN20:BIN20,BIN21:BIN21,BIN22:BIN22,BIN23:BIN23,BIN24:BIN24,BIN25:BIN25,BIN26:BIN26,BIN27:BIN27,BIN28:BIN28,BIN29:BIN29,BIN30:BIN30,BIN31:BIN31,BIN32:BIN32,BIN33:BIN33,BIN34:BIN34,BIN35:BIN35,unknow,unknow
SH69P53P,BIN1:PASS,BIN2:BIN2,BIN3:BIN3,BIN4:BIN4,BIN5:BIN5,BIN6:BIN6,BIN7:BIN7,BIN8:BIN8,BIN9:BIN9,BIN10:BIN10,BIN11:BIN11,BIN12:BIN12,BIN13:BIN13,BIN14:BIN14,BIN15:BIN15,BIN16:BIN16,BIN17:BIN17,BIN18:BIN18,BIN19:BIN19,BIN20:BIN20,BIN21:BIN21,BIN22:BIN22,BIN23:BIN23,BIN24:BIN24,BIN25:BIN25,BIN26:BIN26,BIN27:BIN27,BIN28:BIN28,BIN29:BIN29,BIN30:BIN30,BIN31:BIN31,BIN32:BIN32,BIN33:BIN33,BIN34:BIN34,BIN35:BIN35,unknow,unknow
SH69P552AK,BIN1:PASS,BIN2:portdc&istop,BIN3:BIN3,BIN4:BIN4,BIN5:BIN5,BIN6:pgm_zero,BIN7:BIN7,BIN8:o/s,BIN9:BIN9,BIN10:BIN10,BIN11:BIN11,BIN12:BIN12,BIN13:BIN13,BIN14:BIN14,BIN15:BIN15,BIN16:otp,BIN17:BIN17,BIN18:BIN18,BIN19:BIN19,BIN20:BIN20,BIN21:BIN21,BIN22:BIN22,BIN23:BIN23,BIN24:BIN24,BIN25:BIN25,BIN26:BIN26,BIN27:BIN27,BIN28:BIN28,BIN29:BIN29,BIN30:BIN30,BIN31:BIN31,BIN32:BIN32,BIN33:BIN33,BIN34:BIN34,BIN35:BIN35,unknow,unknow
SH69P552AM,BIN1:PASS,BIN2:BIN2,BIN3:BIN3,BIN4:BIN4,BIN5:BIN5,BIN6:BIN6,BIN7:BIN7,BIN8:BIN8,BIN9:BIN9,BIN10:BIN10,BIN11:BIN11,BIN12:BIN12,BIN13:BIN13,BIN14:BIN14,BIN15:BIN15,BIN16:BIN16,BIN17:BIN17,BIN18:BIN18,BIN19:BIN19,BIN20:BIN20,BIN21:BIN21,BIN22:BIN22,BIN23:BIN23,BIN24:BIN24,BIN25:BIN25,BIN26:BIN26,BIN27:BIN27,BIN28:BIN28,BIN29:BIN29,BIN30:BIN30,BIN31:BIN31,BIN32:BIN32,BIN33:BIN33,BIN34:BIN34,BIN35:BIN35,unknow,unknow
SH69P55A,BIN1:PASS,BIN2:o/s,BIN3:osc wdt,BIN4:5.6/4.4v fun,BIN5:lcd,BIN6:2.3v fun,BIN7:BIN7,BIN8:portdc,BIN9:iop,BIN10:istop,BIN11:rc4m,BIN12:adcjd,BIN13:lpdr,BIN14:5.6/4.4v romzero,BIN15:2.3v romzero,BIN16:otp,BIN17:BIN17,BIN18:BIN18,BIN19:BIN19,BIN20:BIN20,BIN21:BIN21,BIN22:BIN22,BIN23:BIN23,BIN24:BIN24,BIN25:BIN25,BIN26:BIN26,BIN27:BIN27,BIN28:BIN28,BIN29:BIN29,BIN30:BIN30,BIN31:BIN31,BIN32:BIN32,BIN33:vendor take,BIN34:BL,BIN35:missing,YJ,qfp44
SH69P55AF,BIN1:PASS,BIN2:o/s,BIN3:osc wdt,BIN4:5.6/4.4v fun,BIN5:lcd,BIN6:2.3v fun,BIN7:BIN7,BIN8:portdc,BIN9:iop,BIN10:istop,BIN11:rc4m,BIN12:adcjd,BIN13:adc_10bits,BIN14:5.6/4.4v romzero,BIN15:2.3v romzero,BIN16:otp,BIN17:BIN17,BIN18:BIN18,BIN19:BIN19,BIN20:BIN20,BIN21:BIN21,BIN22:BIN22,BIN23:BIN23,BIN24:BIN24,BIN25:BIN25,BIN26:lpdr,BIN27:BIN27,BIN28:BIN28,BIN29:BIN29,BIN30:BIN30,BIN31:BIN31,BIN32:BIN32,BIN33:vendor take,BIN34:BL,BIN35:missing,YJ,qfp44
SH69P55AM,BIN1:PASS,BIN2:o/s,BIN3:BIN3,BIN4:BIN4,BIN5:BIN5,BIN6:BIN6,BIN7:BIN7,BIN8:BIN8,BIN9:BIN9,BIN10:BIN10,BIN11:BIN11,BIN12:BIN12,BIN13:adcreso,BIN14:BIN14,BIN15:BIN15,BIN16:BIN16,BIN17:BIN17,BIN18:BIN18,BIN19:BIN19,BIN20:BIN20,BIN21:BIN21,BIN22:BIN22,BIN23:BIN23,BIN24:BIN24,BIN25:BIN25,BIN26:BIN26,BIN27:BIN27,BIN28:BIN28,BIN29:BIN29,BIN30:BIN30,BIN31:BIN31,BIN32:BIN32,BIN33:BIN33,BIN34:BIN34,BIN35:BIN35,unknow,unknow
SH69P561F,BIN1:PASS,BIN2:BIN2,BIN3:BIN3,BIN4:BIN4,BIN5:BIN5,BIN6:BIN6,BIN7:BIN7,BIN8:o/s fail,BIN9:funtion fail,BIN10:BIN10,BIN11:BIN11,BIN12:BIN12,BIN13:lpdreal fail,BIN14:lpd adjust fail,BIN15:romblank fail,BIN16:otp fail,BIN17:BIN17,BIN18:BIN18,BIN19:BIN19,BIN20:BIN20,BIN21:BIN21,BIN22:BIN22,BIN23:BIN23,BIN24:BIN24,BIN25:BIN25,BIN26:BIN26,BIN27:BIN27,BIN28:BIN28,BIN29:BIN29,BIN30:BIN30,BIN31:BIN31,BIN32:BIN32,BIN33:Vendor take,BIN34:BL,BIN35:missing,unknow,unknow
SH69P56P,BIN1:PASS,BIN2:BIN2,BIN3:BIN3,BIN4:BIN4,BIN5:BIN5,BIN6:BIN6,BIN7:BIN7,BIN8:BIN8,BIN9:BIN9,BIN10:BIN10,BIN11:BIN11,BIN12:BIN12,BIN13:BIN13,BIN14:BIN14,BIN15:BIN15,BIN16:BIN16,BIN17:BIN17,BIN18:BIN18,BIN19:BIN19,BIN20:BIN20,BIN21:BIN21,BIN22:BIN22,BIN23:BIN23,BIN24:BIN24,BIN25:BIN25,BIN26:BIN26,BIN27:BIN27,BIN28:BIN28,BIN29:BIN29,BIN30:BIN30,BIN31:BIN31,BIN32:BIN32,BIN33:BIN33,BIN34:BIN34,BIN35:BIN35,unknow,unknow
